timestamp,robot_mode,actual_joint_position,                        tcp_position,target_joint_position,                        max_joint_speed,joint_acceleration
1959.4999999987656,Running,[0.059999873893117416, 0.050001309091188384, 0.03999982310833867, 0.03000200486022208, 0.020004168070309518, 0.009995032497100736],[-0.4329974630301468, -0.2495451056518992, 0.035549683361481774, 0.1298782178862297, 0.040139417479767674, 1.5731929051795945],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.5499999987655,Running,[0.06016004959024748, 0.05016249680499802, 0.0398288939820295, 0.030165525224261257, 0.019834985280432132, 0.010160548060151597],[-0.43295156325008266, -0.24960752288126176, 0.03552839101336728, 0.13019779291037537, 0.04046792621877274, 1.5731757010539724],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.5999999987655,Running,[0.06123922191498219, 0.051248790297554345, 0.03867834676486516, 0.03126601909583579, 0.01869886618786687, 0.01127537000731223],[-0.43246377934305774, -0.2500827288560801, 0.03529183431309042, 0.1323510151021153, 0.04267736943414772, 1.5730588883125922],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.6499999987655,Running,[0.06404040542961116, 0.05406869480703231, 0.0356916614166537, 0.03412303764383007, 0.015748894465838003, 0.014169384249566482],[-0.4312333519945629, -0.2512465145190684, 0.03470159655033026, 0.1379432900325843, 0.04841209491502792, 1.572744570107352],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.6999999987654,Running,[0.06924617818383401, 0.059308890867508325, 0.030141294252042632, 0.039431956269163036, 0.010267977652271998, 0.019547399869832862],[-0.4289490855415602, -0.2534191682501562, 0.03360357061467053, 0.14834478698266146, 0.059063303818254594, 1.5721183075238483],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.7499999987654,Running,[0.07742351054321107, 0.06754021352683404, 0.021423009591285548, 0.047771641411317754, 0.001657661900220794, 0.02799524427851281],[-0.42527624760939403, -0.25682950173709995, 0.031888581022511846, 0.1647127672980277, 0.0757813187224497, 1.5710229316022275],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.7999999987653,Running,[0.08903096489117815, 0.07922457931339819, 0.00904707224283749, 0.05960951788330941, -0.010564427588080644, 0.03998678874636735],[-0.42003559508764443, -0.26151237549121253, 0.029495323576820064, 0.18801518560719865, 0.09947997447802286, 1.5692320292227955],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.8499999987653,Running,[0.10442375018617023, 0.09471907624262811, -0.0073645608070242044, 0.0753078950675371, -0.026772373176857052, 0.055889070150005965],[-0.4129466005571133, -0.2676233955251233, 0.026374849122090826, 0.21906469573243176, 0.13084164665914938, 1.5664237763479245],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.8999999987652,Running,[0.12385942752628143, 0.11428358575584237, -0.028086766384898182, 0.09512976036385866, -0.04723740553568853, 0.07596828372884934],[-0.4038168860359091, -0.2750491754621112, 0.02256785669923863, 0.2585615512011723, 0.17031727907743982, 1.562155832651542],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
1959.9499999987652,Running,[0.14750505921046783, 0.13808581541749554, -0.053297457436209464, 0.11924481227469276, -0.07213514093970072, 0.10039636237400991],[-0.39243414550556666, -0.2836844055823845, 0.018023304293669308, 0.30715068801630735, 0.21812531270611032, 1.5558379568888743],[1.5707963267948952, 1.5707963267948966, -1.5707963267948961, 1.5707963267948983, -1.5707963267948977, 1.5707963267948957],60,80
